0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,33,54,46,55,101,69,0,0,0,0,0,0,0,0,4,26,75,128,192,205,218,229,186,217,236,128,0,0,0,0,0,0,0,0,81,245,252,252,252,241,246,248,70,65,42,12,0,0,0,0,0,0,0,0,32,171,165,252,229,83,103,188,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,193,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,217,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,207,180,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,208,247,145,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,127,252,176,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,251,100,0,0,0,0,0,0,0,0,0,0,0,0,0,6,50,131,198,252,229,40,0,0,0,0,0,0,0,0,0,0,0,0,19,128,222,249,252,211,82,7,0,0,0,0,0,0,0,0,0,2,39,86,220,252,243,206,102,1,0,0,0,0,0,0,0,0,0,0,61,134,224,247,252,220,103,26,1,0,0,0,0,0,0,0,0,0,0,0,182,252,244,165,131,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,168,252,167,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,202,251,241,241,86,3,0,0,0,0,0,0,0,0,0,0,0,0,63,203,252,252,211,147,250,104,0,0,0,0,0,0,0,0,0,0,0,30,225,252,205,219,237,89,227,134,0,0,0,0,0,0,0,0,0,0,28,237,251,193,24,102,21,0,202,204,20,0,0,0,0,0,0,0,0,21,157,247,153,75,0,0,0,0,202,236,70,0,0,0,0,0,0,0,0,85,246,98,10,5,0,0,0,0,202,240,78,0,0,0,0,0,0,0,12,216,205,0,0,0,0,0,0,0,203,239,74,0,0,0,0,0,0,0,65,247,131,0,0,0,0,0,0,34,218,183,26,0,0,0,0,0,0,0,68,246,89,0,0,0,0,0,7,179,230,56,0,0,0,0,0,0,0,0,68,237,70,0,0,0,9,92,200,171,20,0,0,0,0,0,0,0,0,0,68,250,167,38,41,127,189,225,184,46,0,0,0,0,0,0,0,0,0,0,58,243,251,233,234,248,215,125,0,0,0,0,0,0,0,0,0,0,0,0,8,111,222,252,225,129,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,77,6,0,0,0,0,0,0,55,12,0,0,0,0,0,0,0,0,0,87,160,15,0,0,0,0,0,0,152,32,0,0,0,0,0,0,0,0,2,139,166,12,0,0,0,0,0,0,197,32,0,0,0,0,0,0,0,0,48,227,111,0,0,0,0,0,0,46,212,32,0,0,0,0,0,0,0,0,79,242,44,0,0,0,0,0,0,135,210,29,0,0,0,0,0,0,0,0,143,239,19,0,0,0,0,0,0,158,183,15,0,0,0,0,0,2,45,142,240,143,2,0,0,0,0,0,0,157,198,56,41,69,90,150,160,219,200,144,244,75,0,0,0,0,0,0,0,60,183,191,188,200,160,118,82,53,21,63,240,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,207,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,175,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,187,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,195,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,213,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,213,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,101,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,232,252,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,148,247,215,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,112,244,206,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,213,252,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,125,251,191,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,244,219,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,216,238,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,251,218,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,232,250,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,250,172,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,254,252,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,160,252,189,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,176,252,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,125,252,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,153,222,242,140,139,95,0,0,0,0,0,0,0,0,0,0,0,1,34,205,220,127,86,209,252,160,0,0,0,0,0,0,0,0,0,0,0,57,251,224,47,0,55,251,241,61,0,0,0,0,0,0,0,0,0,0,76,222,221,58,1,8,148,252,140,9,0,0,0,0,0,0,0,0,0,10,219,214,35,1,23,173,237,185,20,0,0,0,0,0,0,0,0,0,0,16,248,145,68,170,231,248,248,61,0,0,0,0,0,0,0,0,0,0,0,5,148,248,230,160,109,215,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,254,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,252,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,252,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,253,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,236,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,214,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,172,202,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,50,5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,130,191,221,182,23,0,0,0,0,0,0,0,0,0,0,0,1,30,116,230,250,209,176,245,82,0,0,0,0,0,0,0,0,0,0,0,38,211,248,251,205,48,37,251,98,0,0,0,0,0,0,0,0,0,0,0,108,251,239,177,24,0,77,251,98,0,0,0,0,0,0,0,0,0,0,0,9,76,26,2,0,0,122,251,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,96,97,192,233,52,0,0,0,0,0,0,0,0,0,0,0,6,53,132,236,239,252,252,157,11,0,0,0,0,0,0,0,0,0,0,12,123,241,158,99,107,239,251,225,83,3,0,0,0,0,0,0,0,0,4,158,251,179,9,16,212,249,129,204,251,160,55,49,0,0,0,0,0,17,154,234,114,39,92,202,189,79,0,22,86,188,223,148,0,0,0,0,0,82,242,231,178,216,241,169,23,2,0,0,0,21,36,7,0,0,0,0,0,67,209,229,214,143,67,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,55,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,239,191,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,239,215,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,233,215,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,244,222,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,227,251,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,252,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,252,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,251,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,252,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,252,251,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,251,251,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,230,252,232,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,251,252,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,242,252,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,37,101,101,101,101,75,1,0,0,0,0,0,0,0,0,0,0,20,111,187,215,253,252,252,252,239,104,4,0,0,0,0,0,0,0,0,0,98,251,250,231,228,227,239,251,252,213,23,0,0,0,0,0,0,0,0,0,27,118,113,63,53,52,84,242,251,168,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,246,251,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,124,214,251,236,9,0,0,0,0,0,0,0,0,0,0,15,100,154,154,225,248,251,197,76,1,0,0,0,0,0,0,0,0,0,9,151,252,252,252,253,252,252,121,2,0,0,0,0,0,0,0,0,0,0,3,71,174,130,127,128,163,252,181,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,251,180,14,0,0,0,0,0,0,0,0,0,1,24,1,0,0,0,7,104,251,180,14,0,0,0,0,0,0,0,0,19,127,178,10,0,0,11,101,234,251,173,13,0,0,0,0,0,0,0,0,83,243,235,161,157,157,201,251,238,151,39,0,0,0,0,0,0,0,0,0,45,178,251,251,251,243,226,174,84,3,0,0,0,0,0,0,0,0,0,0,0,5,129,245,171,71,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,176,182,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,207,212,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,207,214,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,207,224,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,173,231,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,231,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,238,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,251,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,252,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,240,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,229,156,0,0,0,0,0,0,0,0,0,0,0,4,32,2,0,0,7,164,227,63,0,0,0,0,0,0,0,0,0,0,0,61,211,34,0,0,65,230,112,7,0,0,0,0,0,0,0,0,0,0,0,82,242,54,0,0,125,250,71,0,0,0,0,0,0,0,0,0,0,0,11,202,171,10,0,67,217,142,2,0,0,0,0,0,0,0,0,0,0,21,180,214,42,0,55,229,202,25,0,0,0,0,0,0,0,0,0,0,42,202,254,231,160,49,152,246,75,0,0,0,0,0,0,0,0,0,0,41,199,243,140,155,244,233,248,242,90,4,0,0,0,0,0,0,0,0,0,151,196,39,0,16,165,252,252,251,97,0,0,0,0,0,0,0,0,0,0,53,13,0,0,42,214,201,35,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,234,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,229,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,196,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
